intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
3,39.48694993412386,409.4058837890625,0.1555269922879177,good,bad,bad
4,36.23955319148939,101.11433410644533,0.4304174950298211,good,bad,good
5,-35.3097112860892,251.86553955078125,0.7330960854092526,bad,good,good
1,-1.8062912912912736,417.6822204589844,0.6884422110552764,bad,good,bad
2,-18.780740894039724,144.8554229736328,0.7113095238095238,bad,good,good
3,-26.723803245436077,417.3517456054688,0.5548504079782411,bad,good,bad
4,-3.783350529838231,212.2980499267578,0.6581818181818182,bad,good,good
5,35.75583847235748,486.1720275878906,0.3672883787661406,good,bad,bad
1,44.83510124610595,29.87502861022949,0.5576923076923077,good,good,good
2,30.53558894230773,212.83140563964844,0.6321070234113713,good,good,good
3,30.64932386363637,47.56221389770508,0.5923566878980892,good,good,good
4,91.20736136849612,60.83879852294922,0.0808628737227198,good,bad,good
5,7.438121951219529,327.1465148925781,0.7065217391304348,bad,good,good
1,82.22526081272024,231.6568603515625,0.0821583514099783,good,bad,good
2,15.334813338926182,376.4790649414063,0.4992389649923896,bad,bad,good
3,-13.416265470296992,315.8072814941406,0.6552631578947369,bad,good,good
4,-0.7464285714285381,401.6804809570313,0.6688102893890675,bad,good,bad
5,28.755979335574462,518.41064453125,0.6171003717472119,good,good,bad
1,66.16671113572292,141.02073669433594,0.248303934871099,good,bad,good
2,95.67276660839164,185.9808349609375,0.0853674983142279,good,bad,good
3,13.167103448275896,334.1123046875,0.5377358490566038,bad,good,good
4,36.66692360183953,231.84759521484372,0.538928210313448,good,good,good
5,59.57300000000004,22.35626792907715,0.624113475177305,good,good,good
1,51.85561053024648,19.915441513061523,0.4556354916067146,good,bad,good
2,32.962278481012646,54.28818130493164,0.5223463687150838,good,bad,good
3,48.8684090909091,20.170223236083984,0.4674329501915709,good,bad,good
4,24.75075324675328,62.99845886230469,0.5227817745803357,good,bad,good
5,38.37166666666667,77.2981185913086,0.5918367346938775,good,good,good
1,9.138771929824571,52.08131408691406,0.5922865013774105,bad,good,good
2,-4.760538739239053,72.82099914550781,0.6161290322580645,bad,good,good
3,21.181806451612943,41.02296829223633,0.5878787878787879,bad,good,good
4,14.878301380368129,59.8533821105957,0.5567282321899736,bad,good,good
5,5.946723826714788,30.69015312194824,0.5774193548387097,bad,good,good
1,16.956277218069573,335.17840576171875,0.7078651685393258,bad,good,good
2,9.724267241379325,449.9562683105469,0.6618075801749271,bad,good,bad
3,47.97899442681037,372.6886901855469,0.4051883878937616,good,bad,good
4,14.741161551794477,428.5719604492188,0.6086956521739131,bad,good,bad
5,14.130137362637411,401.3848571777344,0.6940451745379876,bad,good,bad
1,91.41792390405294,260.2846069335937,0.0977052282942985,good,bad,good
2,55.01389192886458,337.53125,0.5101156069364162,good,bad,good
3,54.903371951219526,473.0448303222656,0.5913757700205339,good,good,bad
4,28.72021907216495,443.6489868164063,0.6839378238341969,good,good,bad
5,51.844305555555565,467.73638916015625,0.6674937965260546,good,good,bad
1,5.358309791021725,77.4580307006836,0.5989583333333334,bad,good,good
