intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
4,33.61320652173916,276.6866760253906,0.6771084337349398,bad,good,good
5,56.2844827586207,391.03411865234375,0.6194174757281553,good,good,good
1,26.10377242322897,522.5062255859375,0.6097560975609756,bad,good,bad
2,1.8150549450549531,406.4822387695313,0.563076923076923,bad,good,good
3,10.715629370629388,273.6044311523437,0.7440273037542662,bad,good,good
4,29.85803790412487,518.3562622070312,0.6887254901960784,bad,good,bad
5,31.492682926829275,178.12899780273438,0.6,bad,good,good
1,52.81640461215935,17.406150817871094,0.5528455284552846,good,good,good
2,39.03341429699845,22.292863845825195,0.6147540983606558,good,good,good
3,54.303766233766254,746.4896240234375,0.718978102189781,good,good,bad
4,39.61309909909912,398.85552978515625,0.6788732394366197,good,good,good
5,12.709783031088108,187.22360229492188,0.722488038277512,bad,good,good
1,27.472276250880924,365.9109497070313,0.4907975460122699,bad,bad,good
2,22.06539473684211,497.2989196777344,0.553072625698324,bad,good,bad
3,16.621393924546823,247.60379028320312,0.5950413223140496,bad,good,good
4,62.60855485232068,380.33935546875,0.4543889845094664,good,bad,good
5,52.67301789709174,421.2145385742188,0.623229461756374,good,good,good
1,13.8866452991453,161.46156311035156,0.668724279835391,bad,good,good
2,-1.2761075515721814,390.7372131347656,0.5607210626185958,bad,good,good
3,11.927937704918037,172.8233184814453,0.5780525502318392,bad,good,good
4,-2.4635513169845358,208.30931091308597,0.6380090497737556,bad,good,good
5,92.77620715080693,150.5137939453125,0.0990205286461827,good,bad,good
1,55.4370098039216,267.4330139160156,0.5840978593272171,good,good,good
2,31.859195205479462,551.4325561523438,0.5894736842105263,bad,good,bad
3,15.399566676393391,231.61444091796875,0.6054421768707483,bad,good,good
4,70.71541666666668,157.6417694091797,0.360699865410498,good,bad,good
5,64.45174678724419,527.2772216796875,0.5014836795252225,good,bad,bad
1,-6.183473323333999,211.83139038085935,0.739240506329114,bad,good,good
2,13.1396666666667,291.5277404785156,0.6674757281553398,bad,good,good
3,6.58250000000001,206.16075134277344,0.7181818181818181,bad,good,good
4,7.638076923076966,210.00698852539065,0.6908602150537635,bad,good,good
5,34.45709552352412,404.9322509765625,0.4871993793638479,bad,bad,good
1,22.32017647058825,87.56819152832031,0.6039215686274509,bad,good,good
2,39.9568924731183,205.4921722412109,0.6305732484076433,good,good,good
3,36.65842105263161,30.404659271240234,0.5914634146341463,good,good,good
4,58.51076792772446,293.4280700683594,0.625,good,good,good
5,31.705647773279395,560.62060546875,0.7336244541484717,bad,good,bad
1,-7.9084837235864995,140.2382354736328,0.6478260869565218,bad,good,good
2,-24.259415293696264,179.96817016601562,0.7249357326478149,bad,good,good
3,-33.85185941043082,344.635986328125,0.7260981912144703,bad,good,good
4,43.730784357221154,183.8226776123047,0.0630261660978384,good,bad,good
5,-2.988584866220691,304.1403503417969,0.6098654708520179,bad,good,good
1,47.975007974481656,95.17465209960938,0.50418410041841,good,bad,good
2,56.93968197271596,84.45945739746094,0.1963539688568173,good,bad,good
3,54.82948612729007,462.5201721191406,0.5261584454409567,good,good,bad
4,5.829098451327468,427.7167663574219,0.6434977578475336,bad,good,good
5,34.036640866873114,441.0856628417969,0.6771653543307087,bad,good,bad
1,44.26683908045979,558.9341430664062,0.6117021276595744,good,good,bad
2,25.21578807132613,277.3968505859375,0.6639784946236559,bad,good,good
3,33.49044534412957,389.8634338378906,0.6873239436619718,bad,good,good
4,37.25648975996478,377.6128234863281,0.7419354838709677,good,good,good
5,18.203069277108423,303.5076599121094,0.6879194630872483,bad,good,good
1,50.02323264186316,171.63694763183594,0.1135330092519993,good,bad,good
2,12.302129870129876,234.3577117919922,0.5983935742971888,bad,good,good
3,12.704612831858412,390.3550720214844,0.5723270440251572,bad,good,good
4,51.4339181437652,102.93164825439452,0.2735602094240837,good,bad,good
5,26.787039249146773,295.5825500488281,0.6299019607843137,bad,good,good
1,8.30388135593222,191.3570098876953,0.6101364522417154,bad,good,good
2,-11.25948487079927,25.153684616088867,0.5528120713305898,bad,good,good
3,-13.42451553796539,189.9987335205078,0.6745283018867925,bad,good,good
4,5.959952179715316,55.54808807373047,0.6230529595015576,bad,good,good
5,32.409280000000024,488.7507019042969,0.6181575433911882,bad,good,bad
1,1.661428571428587,260.3092956542969,0.732620320855615,bad,good,good
2,64.235967230444,285.5285949707031,0.0991319444444444,good,bad,good
